id,Precision,Recall,F1,FalsePositives,FalseNegatives,Truth,Predicted
E89-1012,0.0,0.0,0.0,saint-dizier,saint dizier,saint dizier,saint-dizier
N10-1006,1.0,1.0,1.0,,,xie|liu,xie|liu
S13-1014,1.0,1.0,1.0,,,malandrakis|iosif|prokopi|potamianos|narayanan,malandrakis|iosif|prokopi|potamianos|narayanan
D13-1038,1.0,1.0,1.0,,,fang|liu|she|chai,fang|liu|she|chai
P06-1077,0.6666666666666666,0.6666666666666666,0.6666666666666666,,,liu|liu|lin,liu|liu|lin
I08-2092,1.0,1.0,1.0,,,noro|tokuda,noro|tokuda
W06-1906,0.0,0.0,0.0,cumbreras|ure|lopez|santiago,garcia cumbreras|urena lopez|martinez santiago,garcia cumbreras|urena lopez|martinez santiago,cumbreras|ure|lopez|santiago
L08-1513,1.0,1.0,1.0,,,santos|freitas,freitas|santos
P13-2050,1.0,1.0,1.0,,,zhu|li|chen|yang,zhu|li|chen|yang
W09-3930,1.0,1.0,1.0,,,zhang|chai,zhang|chai
P84-1059,1.0,1.0,1.0,,,hobbs,hobbs
C04-1156,1.0,1.0,1.0,,,pianta|bentivogli,pianta|bentivogli
C04-1077,1.0,0.8,0.888888888888889,,okumura,hirao|fukusima|okumura|nobata|nanba,hirao|fukusima|nobata|nanba
N10-1130,1.0,1.0,1.0,,,maletti,maletti
W13-3601,0.5714285714285714,0.8,0.6666666666666666,siew|hwee,,ng|wu|wu|hadiwinoto|tetreault,hwee|ng|siew|wu|wu|hadiwinoto|tetreault
L08-1020,0.0,0.0,0.0,alzghool|inkpen,forascu,forascu,alzghool|inkpen
C96-1034,-1,0.0,-1,,candito,candito,
C00-2128,1.0,1.0,1.0,,,utiyama|murata|isahara,utiyama|murata|isahara
W13-4904,1.0,1.0,1.0,,,tratz,tratz
W08-1402,1.0,1.0,1.0,,,mani|yeh|condon,mani|yeh|condon
P06-1020,1.0,0.5,0.6666666666666666,,cetinoglu,cetinoglu|oflazer,oflazer
E91-1051,1.0,1.0,1.0,,,sadler|thompson,sadler|thompson
W04-0804,1.0,1.0,1.0,,,litkowski,litkowski
W04-1205,1.0,1.0,1.0,,,mizuta|collier,mizuta|collier
C10-1089,0.5,0.5,0.5,saetre|jun 'ichi tsujii,sætre|tsujii,miwa|sætre|miyao|tsujii,miwa|saetre|miyao|jun 'ichi tsujii
D07-1091,1.0,1.0,1.0,,,koehn|hoang,koehn|hoang
W13-2027,1.0,1.0,1.0,,,claveau,claveau
P11-3006,1.0,1.0,1.0,,,kitajima|kobayashi,kitajima|kobayashi
C00-1057,0.6666666666666666,0.6666666666666666,0.6666666666666666,kaemarcik,kacmarcik,kacmarcik|brockett|suzuki,kaemarcik|brockett|suzuki
W04-3221,1.0,1.0,1.0,,,almuhareb|poesio,almuhareb|poesio
D09-1121,0.6666666666666666,0.6666666666666666,0.6666666666666666,jun 'ichi tsujii,tsujii,hara|miyao|tsujii,hara|miyao|jun 'ichi tsujii
P06-1107,1.0,1.0,1.0,,,zanzotto|pennacchiotti|pazienza,zanzotto|pennacchiotti|pazienza
D11-1056,1.0,1.0,1.0,,,murawaki|kurohashi,murawaki|kurohashi
P05-2024,1.0,1.0,1.0,,,yoshida,yoshida
L08-1312,1.0,1.0,1.0,,,xia|iria,xia|iria
C90-3034,-1,0.0,-1,,lewin,lewin,
W11-1212,1.0,1.0,1.0,,,patry|langlais,patry|langlais
C04-1169,1.0,1.0,1.0,,,borthen,borthen
E87-1037,0.0,0.0,0.0,wirdn,wiren,wiren,wirdn
P11-2005,1.0,1.0,1.0,,,durrett|klein,durrett|klein
N03-1023,1.0,1.0,1.0,,,ng|cardie,ng|cardie
W10-1603,1.0,1.0,1.0,,,kepler|finger,kepler|finger
P09-2030,1.0,1.0,1.0,,,wei|li|he,wei|li|he
P07-1005,1.0,1.0,1.0,,,chan|ng|chiang,chan|ng|chiang
H89-2035,0.6666666666666666,0.6666666666666666,0.6666666666666666,asadit,asadi,asadi|schwartz|makhoul,asadit|schwartz|makhoul
N03-2031,0.6666666666666666,0.6666666666666666,0.6666666666666666,o 'shaughnessy,o shaughnessy,selouani|tolba|o shaughnessy,selouani|tolba|o 'shaughnessy
N10-1032,1.0,1.0,1.0,,,drellishak,drellishak
E12-1081,1.0,1.0,1.0,,,rahman|ng,rahman|ng
P13-2010,1.0,1.0,1.0,,,bernardi|dinu|marelli|baroni,bernardi|dinu|marelli|baroni
H91-1036,1.0,1.0,1.0,,,moore|dowding,moore|dowding
P02-1059,1.0,1.0,1.0,,,nomoto|matsumoto,nomoto|matsumoto
D10-1086,1.0,1.0,1.0,,,kong|zhou,kong|zhou
W11-0208,0.75,0.75,0.75,ichi tsujii,tsujii,usami|cho|okazaki|tsujii,usami|cho|okazaki|ichi tsujii
H93-1029,1.0,1.0,1.0,,,vilain,vilain
P06-2038,1.0,1.0,1.0,,,glaysher|moldovan,glaysher|moldovan
W99-0621,0.75,0.75,0.75,mufioz,munoz,munoz|punyakanok|roth|zimak,mufioz|punyakanok|roth|zimak
W05-0629,0.8,0.8,0.8000000000000002,,,mitsumori|murata|fukuda|doi|doi,mitsumori|murata|fukuda|doi|doi
P11-3022,1.0,1.0,1.0,,,senuma,senuma
W10-0703,1.0,1.0,1.0,,,parent|eskenazi,parent|eskenazi
L08-1160,1.0,1.0,1.0,,,esuli|sebastiani|urciuoli,esuli|sebastiani|urciuoli
W99-0111,1.0,1.0,1.0,,,seville|ramsay,seville|ramsay
N13-1079,1.0,1.0,1.0,,,preiss|stevenson,preiss|stevenson
P10-2008,1.0,1.0,1.0,,,raghavan|kovashka|mooney,raghavan|kovashka|mooney
P90-1028,1.0,1.0,1.0,,,van der linden|minnen,van der linden|minnen
P13-2025,1.0,1.0,1.0,,,wisniewski,wisniewski
W10-3504,1.0,1.0,1.0,,,zanzotto|pennacchiotti,zanzotto|pennacchiotti
W07-0209,1.0,1.0,1.0,,,montero|araki,montero|araki
A00-2016,1.0,1.0,1.0,,,hermjakob,hermjakob
W08-0910,1.0,1.0,1.0,,,heilman|zhao|pino|eskenazi,heilman|zhao|pino|eskenazi
P98-1009,1.0,1.0,1.0,,,aone|okurowski|gorlinsky,aone|okurowski|gorlinsky
P97-1031,0.0,0.0,0.0,mhrquez,marquez|padro,marquez|padro,mhrquez
W05-0832,1.0,1.0,1.0,,,henderson|morgan,henderson|morgan
D10-1122,1.0,1.0,1.0,,,udupa|kumar,udupa|kumar
W06-3207,1.0,1.0,1.0,,,jarosz,jarosz
I08-4007,1.0,1.0,1.0,,,lin,lin
P13-1099,1.0,1.0,1.0,,,li|qian|liu,li|qian|liu
N12-1016,1.0,1.0,1.0,,,fournier|inkpen,fournier|inkpen
P00-1053,1.0,1.0,1.0,,,ide|cristea,ide|cristea
W98-0215,1.0,1.0,1.0,,,bulatov|gardner,bulatov|gardner
P09-2087,1.0,1.0,1.0,,,yuret|bicici,yuret|bicici
C90-3099,0.0,0.0,0.0,russi,russ,russ,russi
W10-3708,1.0,1.0,1.0,,,xu|goebel|ringlstetter|kondrak,xu|goebel|ringlstetter|kondrak
P13-1060,1.0,1.0,1.0,,,nuhn|ney,nuhn|ney
W07-2088,1.0,1.0,1.0,,,basile|de gemmis|gentile|lops|semeraro,basile|de gemmis|gentile|lops|semeraro
P11-1095,1.0,1.0,1.0,,,han|sun,han|sun
P13-1031,1.0,1.0,1.0,,,green|wang|cer|manning,green|wang|cer|manning
W11-2008,1.0,1.0,1.0,,,yoshino|mori|kawahara,yoshino|mori|kawahara
W05-0808,1.0,1.0,1.0,,,aswani|gaizauskas,aswani|gaizauskas
W13-1617,1.0,1.0,1.0,,,balahur,balahur
W09-1122,0.3333333333333333,0.5,0.4,tjong|sang,tjong kim sang,tjong kim sang|hofmann,tjong|sang|hofmann
W05-1512,1.0,1.0,1.0,,,prescher,prescher
J12-3004,1.0,1.0,1.0,,,demir|carberry|mccoy,demir|carberry|mccoy
C02-1163,1.0,1.0,1.0,,,yamamoto,yamamoto
W08-1124,1.0,1.0,1.0,,,oh|shrobe,oh|shrobe
E06-2001,1.0,1.0,1.0,,,baroni|kilgarriff,baroni|kilgarriff
W11-1709,0.6666666666666666,1.0,0.8,,,mohammad|yang,mohammad||yang
C00-2114,0.6666666666666666,0.6666666666666666,0.6666666666666666,sicilia-garcia,sicilia garcia,sicilia garcia|ming|smith,sicilia-garcia|ming|smith
P11-4005,0.75,0.75,0.75,,,huang|chen|huang|chang,huang|chen|huang|chang
W08-0330,1.0,1.0,1.0,,,albrecht|hwa,albrecht|hwa
W09-3212,1.0,1.0,1.0,,,martens,martens
W10-2802,1.0,1.0,1.0,,,croce|previtali,croce|previtali
H92-1057,1.0,1.0,1.0,,,silverman|kirtman|adcock|meuse,silverman|kirtman|adcock|meuse
D10-1018,1.0,1.0,1.0,,,lu|ng,lu|ng
A00-1045,0.0,0.0,0.0,eschenweg,broker,broker,eschenweg
W13-2801,0.625,0.8333333333333334,0.7142857142857143,gmbh|media|costa-juss,costa jussa,costa jussa|banchs|rapp|lambert|eberle|babych,costa-juss|banchs|lambert|media|eberle|gmbh|rapp|babych
W13-2016,1.0,0.8333333333333334,0.9090909090909091,,grigonyte,schneider|clematide|ellendorff|tuggener|rinaldi|grigonyte,schneider|clematide|ellendorff|tuggener|rinaldi
C08-1001,1.0,1.0,1.0,,,abe|inui|matsumoto,abe|inui|matsumoto
P10-1144,1.0,1.0,1.0,,,recasens|hovy,recasens|hovy
W04-0827,1.0,0.75,0.8571428571428571,,van den bosch,decadt|hoste|daelemans|van den bosch,decadt|hoste|daelemans
P08-2054,1.0,1.0,1.0,,,musillo|merlo,musillo|merlo
W13-1602,1.0,1.0,1.0,,,qadir|riloff,qadir|riloff
W01-0805,1.0,1.0,1.0,,,krahmer|van erk|verleg,krahmer|van erk|verleg
S13-2077,0.8,1.0,0.888888888888889,faisal,,chowdhury|guerini|tonelli|lavelli,faisal|chowdhury|guerini|tonelli|lavelli
W06-2602,1.0,1.0,1.0,,,canisius|van den bosch|daelemans,canisius|van den bosch|daelemans
N07-2041,1.0,1.0,1.0,,,shi|sarkar|popowich,shi|sarkar|popowich
P04-1057,1.0,1.0,1.0,,,van noord,van noord
D13-1124,1.0,1.0,1.0,,,kuznetsova|chen|choi,kuznetsova|chen|choi
N07-3003,1.0,1.0,1.0,,,ponzetto,ponzetto
E12-1072,0.6666666666666666,0.6666666666666666,0.6666666666666666,baeza-yates,baeza yates,rello|baeza yates|mitkov,rello|baeza-yates|mitkov
W10-3014,1.0,1.0,1.0,,,zhao|sun|liu|cheng,zhao|sun|liu|cheng
L08-1520,1.0,1.0,1.0,,,yamazaki|kitamura|harada|yamamoto,yamazaki|kitamura|harada|yamamoto
W07-2040,1.0,1.0,1.0,,,popescu|tonelli|pianta,popescu|tonelli|pianta
W04-3106,1.0,1.0,1.0,,,struble|dharmanolla,struble|dharmanolla
D13-1086,0.6666666666666666,0.6666666666666666,0.6666666666666666,,,wang|xiong|wang,wang|xiong|wang
P09-2076,0.875,0.875,0.875,dalzel-job,dalzel job,koller|striegnitz|byron|cassell|dale|dalzel job|moore|oberlander,koller|striegnitz|byron|cassell|dale|dalzel-job|oberlander|moore
W10-1804,0.75,0.75,0.75,kabadjov,alexandrov kabadjov,alex|grover|shen|alexandrov kabadjov,alex|grover|shen|kabadjov
D08-1044,1.0,1.0,1.0,,,lin,lin
W11-2143,1.0,1.0,1.0,,,hanneman|lavie,hanneman|lavie
H05-1019,1.0,1.0,1.0,,,hirao|okumura|isozaki,hirao|okumura|isozaki
W10-1842,0.6666666666666666,0.6666666666666666,0.6666666666666666,lacheret,lacheret dujour,lacheret dujour|obin|avanzi,lacheret|obin|avanzi
W07-2099,0.6,0.75,0.6666666666666665,nunes|das gracas,das gracas volpe nunes,specia|das gracas volpe nunes|srinivasan|ramakrishnan,specia|das gracas|nunes|srinivasan|ramakrishnan
W10-1711,1.0,1.0,1.0,,,heger|wuebker|huck|leusch|mansour|stein|ney,heger|wuebker|huck|leusch|mansour|stein|ney
N07-2030,1.0,1.0,1.0,,,metze,metze
W12-2902,0.6,0.75,0.6666666666666665,carson-berndsen|cngl,carson berndsen,szekely|ahmed|cabral|carson berndsen,szekely|ahmed|cabral|carson-berndsen|cngl
D11-1062,1.0,0.8,0.888888888888889,,giampiccolo,negri|bentivogli|mehdad|giampiccolo|marchetti,negri|bentivogli|mehdad|marchetti
W13-1721,1.0,1.0,1.0,,,evanini|xie|zechner,evanini|xie|zechner
W97-0811,1.0,1.0,1.0,,,segond|schiller|grefenstette|chanod,segond|schiller|grefenstette|chanod
S10-1060,1.0,1.0,1.0,,,rimell|clark,rimell|clark
W05-0615,1.0,1.0,1.0,,,goldwater|johnson,goldwater|johnson
W10-2413,0.5,0.5,0.5,pvs,p v s,p v s|parikh,pvs|parikh
P13-1019,1.0,1.0,1.0,,,zhu|zheng|zhang,zhu|zheng|zhang
P13-2118,1.0,1.0,1.0,,,radford|curran,radford|curran
W03-1806,1.0,1.0,1.0,,,dias,dias
W00-0708,1.0,0.6666666666666666,0.8,,bond,minnen|bond|copestake,minnen|copestake
W09-2509,1.0,1.0,1.0,,,sukkarieh|stoyanchev,sukkarieh|stoyanchev
P13-1071,0.6,1.0,0.7499999999999999,lab|ubiquitous,,ferschke|gurevych|rittberger,ferschke|gurevych|rittberger|ubiquitous|lab
W07-2019,1.0,1.0,1.0,,,lefever|hoste|fayruzov,lefever|hoste|fayruzov
N07-1010,1.0,1.0,1.0,,,luo,luo
H92-1021,1.0,1.0,1.0,,,rosenfeld|huang,rosenfeld|huang
P07-1039,1.0,1.0,1.0,,,ma|stroppa|way,ma|stroppa|way
W12-6213,1.0,1.0,1.0,,,hulden|samih,hulden|samih
C08-3008,1.0,0.14285714285714285,0.25,,spurk|negri|kouylekov|orasan|ou|ferrandez,sacaleanu|orasan|spurk|ou|ferrandez|kouylekov|negri,sacaleanu
D12-1106,1.0,1.0,1.0,,,louis|nenkova,louis|nenkova
D13-1031,1.0,1.0,1.0,,,zhang|wang|sun|mansur,zhang|wang|sun|mansur
D10-1009,0.8,0.8,0.8000000000000002,venkata,subramaniam,contractor|kothari|faruquie|subramaniam|negi,contractor|kothari|faruquie|venkata|negi
W13-2247,0.0,0.0,0.0,david|kamel,langlois|smaili,langlois|smaili,david|kamel
E12-1059,0.8333333333333334,0.8333333333333334,0.8333333333333334,eckle-kohler,eckle kohler,gurevych|eckle kohler|hartmann|matuschek|meyer|wirth,gurevych|eckle-kohler|hartmann|matuschek|meyer|wirth
P05-3028,0.0,0.0,0.0,,muller,muller,
P11-2032,1.0,0.6666666666666666,0.8,,kun,mermer|kun|saraclar,mermer|saraclar
W08-0609,1.0,1.0,1.0,,,sasaki|tsuruoka|mcnaught|ananiadou,sasaki|tsuruoka|mcnaught|ananiadou
N06-1047,1.0,1.0,1.0,,,murray|renals|carletta|moore,murray|renals|carletta|moore
P08-2062,1.0,1.0,1.0,,,regneri|egg|koller,regneri|egg|koller
E91-1044,1.0,1.0,1.0,,,vestre,vestre
N12-3008,0.5,0.6666666666666666,0.5714285714285715,ran|quang,zhao,zhao|do|roth,ran|quang|do|roth
W10-3503,0.75,0.5,0.6,bentivogli fbk-irst,tymoshenko|pianta|bentivogli,bentivogli|forner|giuliano|marchetti|pianta|tymoshenko,bentivogli fbk-irst|forner|giuliano|marchetti
P12-1071,1.0,1.0,1.0,,,li|liu|che,li|liu|che
C10-1100,1.0,0.75,0.8571428571428571,,lin,pitler|bergsma|lin|church,pitler|bergsma|church
P10-1016,1.0,1.0,1.0,,,duan|zhang|li,duan|zhang|li
L08-1148,0.5,0.5,0.5,or,orasan,orasan|chiorean,or|chiorean
W09-3523,0.8,0.8,0.8000000000000002,kumar naskar,naskar,haque|dandapat|srivastava|naskar|way,haque|dandapat|srivastava|kumar naskar|way
W10-4119,1.0,1.0,1.0,,,yang|hou,yang|hou
S12-1035,1.0,1.0,1.0,,,morante|blanco,morante|blanco
N12-1069,1.0,1.0,1.0,,,gimpel|smith,gimpel|smith
W12-1621,1.0,1.0,1.0,,,liu|fang|chai,liu|fang|chai
W03-2907,1.0,1.0,1.0,,,higgins,higgins
W07-2008,0.75,0.75,0.75,arquez,marquez,marquez|villarejo|marti|taule,arquez|villarejo|marti|taule
W12-3140,0.06666666666666667,0.07692307692307693,0.07142857142857144,lavergne||senellart|josep|crego|waibel|allauzen|herrmann|niehues|huck|peitz|freitag|buschbeck|ney,teresa|markus|bianka|matthias|jean|stephan|thomas|hermann|alex|jan|joseph maria|alexandre,markus|stephan|matthias|hermann|jan|teresa|alex|le|thomas|alexandre|bianka|joseph maria|jean,freitag|peitz|huck|ney|niehues|herrmann|waibel|le||lavergne|allauzen|buschbeck|josep|crego|senellart
P04-3014,0.3333333333333333,0.5,0.4,franco|,drabek,drabek|yarowsky,franco||yarowsky
L08-1125,1.0,1.0,1.0,,,spohr,spohr
W13-5002,1.0,1.0,1.0,,,biemann|coppola|glass|gliozzo|hatem|riedl,gliozzo|biemann|riedl|coppola|glass|hatem
P06-2017,1.0,1.0,1.0,,,choudhury|mukherjee|basu|ganguly,choudhury|mukherjee|basu|ganguly
W12-3114,1.0,1.0,1.0,,,moreau|vogel,moreau|vogel
I08-4031,0.6666666666666666,0.6666666666666666,0.6666666666666666,zhao,jun,yang|jun|zou,yang|zhao|zou
H92-1064,1.0,1.0,1.0,,,walter,walter
W10-4159,1.0,1.0,1.0,,,ma|liu,ma|liu
S13-1031,1.0,1.0,1.0,,,dan|bhattacharyya,dan|bhattacharyya
W91-0111,0.0,0.0,0.0,k6iti,hasida,hasida,k6iti
C08-1066,1.0,1.0,1.0,,,maccartney|manning,maccartney|manning
P06-3005,1.0,1.0,1.0,,,park,park
P06-1006,1.0,0.6666666666666666,0.8,,tan,yang|su|tan,yang|su
W06-2506,0.5,0.6666666666666666,0.5714285714285715,schulte|,schulte im walde,melinger|schulte im walde|weber,melinger|schulte||weber
P92-1025,1.0,1.0,1.0,,,lambert|carberry,lambert|carberry
C90-2034,1.0,1.0,1.0,,,jacobs,jacobs
W12-1503,0.0,0.0,0.0,koolen|krahmer|theune,ruud|emiel|mariet,ruud|emiel|mariet,koolen|krahmer|theune
N09-2036,1.0,1.0,1.0,,,pust|knight,pust|knight
P08-2025,1.0,1.0,1.0,,,liu|agichtein,liu|agichtein
W07-1704,1.0,0.6666666666666666,0.8,,kupsc,piskorski|sydow|kupsc,piskorski|sydow
P01-1059,1.0,1.0,1.0,,,schiffman|mani|concepcion,schiffman|mani|concepcion
W06-1620,1.0,1.0,1.0,,,blunsom|baldwin,blunsom|baldwin
I08-4018,1.0,1.0,1.0,,,chan|chong,chan|chong
P12-3018,1.0,1.0,1.0,,,baumann|schlangen,baumann|schlangen
P13-2066,1.0,1.0,1.0,,,tu|zhou|zong,tu|zhou|zong
P11-1094,1.0,1.0,1.0,,,park|levy,park|levy
L08-1165,1.0,1.0,1.0,,,atserias|zaragoza|ciaramita|attardi,atserias|zaragoza|ciaramita|attardi
W13-2503,0.3333333333333333,0.3333333333333333,0.3333333333333333,cea,bouamor|semmar,bouamor|semmar|zweigenbaum,cea|cea|zweigenbaum
W10-1761,1.0,1.0,1.0,,,hoang|koehn,hoang|koehn
P90-1013,0.0,0.0,0.0,reiterf,reiter,reiter,reiterf
W07-2085,1.0,1.0,1.0,,,beamer|bhat|chee|fister|rozovskaya|girju,beamer|bhat|chee|fister|rozovskaya|girju
D09-1018,1.0,1.0,1.0,,,somasundaran|namata|wiebe|getoor,somasundaran|namata|wiebe|getoor
W13-3525,1.0,1.0,1.0,,,barak|fazly|stevenson,barak|fazly|stevenson
S13-2099,1.0,0.5,0.6666666666666666,,dini|bosca,kouylekov|dini|bosca|trevisan,kouylekov|trevisan
W08-1806,1.0,1.0,1.0,,,li|zhang|zhu,li|zhang|zhu
A94-1040,1.0,1.0,1.0,,,bolshakov,bolshakov
W11-0611,1.0,1.0,1.0,,,mohammad,mohammad
W13-4043,1.0,1.0,1.0,,,matsuyama|akiba|saito|kobayashi,matsuyama|akiba|saito|kobayashi
L08-1092,0.0,0.0,0.0,alzghool|inkpen,mueller|mieskes|strube,mueller|mieskes|strube,alzghool|inkpen
W01-1006,1.0,1.0,1.0,,,kang|lee,kang|lee
W01-0803,1.0,1.0,1.0,,,danlos|gaiffe|roussarie,danlos|gaiffe|roussarie
N03-1024,1.0,1.0,1.0,,,pang|knight|marcu,pang|knight|marcu
W07-1201,0.5,0.5,0.5,chen-main,chen main,chen main|joshi,chen-main|joshi
C00-1017,1.0,1.0,1.0,,,brants|crocker,brants|crocker
W12-2410,0.875,0.875,0.875,landeghem,van landeghem,bjorne|van landeghem|pyysalo|ohta|ginter|van de peer|ananiadou|salakoski,bjorne|landeghem|pyysalo|ohta|ginter|van de peer|ananiadou|salakoski
W11-1827,1.0,1.0,1.0,,,kilicoglu|bergler,kilicoglu|bergler
D11-1092,1.0,1.0,1.0,,,zhang|gentile|ciravegna,zhang|gentile|ciravegna
N09-5005,1.0,1.0,1.0,,,pedersen|kolhatkar,pedersen|kolhatkar
C88-2149,1.0,1.0,1.0,,,ward,ward
W00-0108,0.0,0.0,0.0,john|rj,freeman,freeman,john|rj
N07-4007,1.0,1.0,1.0,,,seneff|wang|chao,seneff|wang|chao
E89-1019,1.0,1.0,1.0,,,carter,carter
D08-1070,1.0,1.0,1.0,,,bunescu,bunescu
S10-1070,1.0,1.0,1.0,,,saquete,saquete
N07-1055,1.0,1.0,1.0,,,elsner|austerweil|charniak,elsner|austerweil|charniak
W04-0701,1.0,1.0,1.0,,,fleischman|hovy,fleischman|hovy
P10-1025,1.0,1.0,1.0,,,croce|giannone|annesi|basili,croce|giannone|annesi|basili
E12-1077,1.0,1.0,1.0,,,drager|koller,drager|koller
N06-1006,1.0,1.0,1.0,,,maccartney|grenager|de marneffe|cer|manning,maccartney|grenager|de marneffe|cer|manning
W02-1613,1.0,1.0,1.0,,,yao|yu|zhao|li,yao|yu|zhao|li
W99-0626,1.0,1.0,1.0,,,tiedemann,tiedemann
W09-2705,0.5,0.5,0.5,saint-dizier,saint dizier,quarteroni|saint dizier,quarteroni|saint-dizier
W12-4411,1.0,1.0,1.0,,,kondrak|li|salameh,kondrak|li|salameh
C10-1140,1.0,1.0,1.0,,,yoshinaga|kitsuregawa,yoshinaga|kitsuregawa
W06-1105,1.0,1.0,1.0,,,hachey,hachey
P11-2026,1.0,0.75,0.8571428571428571,,iii,jagarlamudi|daume|iii|udupa,jagarlamudi|daume|udupa
N09-2065,1.0,1.0,1.0,,,mistica|baldwin,mistica|baldwin
W10-1919,0.875,0.875,0.875,jun 'ichi tsujii,tsujii,pyysalo|ohta|cho|sullivan|mao|sobral|tsujii|ananiadou,pyysalo|ohta|cho|sullivan|mao|sobral|jun 'ichi tsujii|ananiadou
W97-0905,0.5,1.0,0.6666666666666666,osman,,reiter,reiter|osman
W04-2322,1.0,1.0,1.0,,,polanyi|culy|van den berg|thione|ahn,polanyi|culy|van den berg|thione|ahn
D08-1095,1.0,1.0,1.0,,,minkov|cohen,minkov|cohen
E83-1015,1.0,1.0,1.0,,,mcnaught,mcnaught
E09-1003,0.5,0.5,0.5,abdul-rauf,abdul rauf,abdul rauf|schwenk,abdul-rauf|schwenk
C04-1035,0.6666666666666666,0.6666666666666666,0.6666666666666666,andez,fernandez,fernandez|ginzburg|lappin,andez|ginzburg|lappin
P09-2032,1.0,1.0,1.0,,,jiang|yang|zhao|li|wang,jiang|yang|zhao|li|wang
W05-1605,1.0,1.0,1.0,,,gardent|kow,gardent|kow
W10-1404,1.0,1.0,1.0,,,bengoetxea|gojenola,bengoetxea|gojenola
W90-0122,1.0,1.0,1.0,,,fawcett,fawcett
W04-2309,1.0,1.0,1.0,,,thomas,thomas
C00-2147,0.75,0.75,0.75,molina-salgado,molina salgado,cowie|ludovik|molina salgado|nirenburg,cowie|ludovik|molina-salgado|nirenburg
N13-1118,1.0,1.0,1.0,,,shutova|sun,shutova|sun
W09-2416,1.0,0.8571428571428571,0.923076923076923,,o,butnariu|kim|nakov|o|seaghdha|szpakowicz|veale,butnariu|kim|nakov|seaghdha|szpakowicz|veale
D09-1029,1.0,1.0,1.0,,,tonelli|giuliano,tonelli|giuliano
W12-2033,1.0,1.0,1.0,,,sakaguchi|hayashibe|kondo|kanashiro|mizumoto|komachi|matsumoto,sakaguchi|hayashibe|kondo|kanashiro|mizumoto|komachi|matsumoto
W11-0316,1.0,1.0,1.0,,,liu|chen|zheng|sun,liu|chen|zheng|sun
W10-1905,0.75,0.75,0.75,ichi tsujii,tsujii,miwa|pyysalo|hara|tsujii,miwa|pyysalo|hara|ichi tsujii
P10-1102,1.0,1.0,1.0,,,laskowski,laskowski
W03-0207,0.1111111111111111,1.0,0.19999999999999998,rehder|foltz|furnas|dumais|kintsch|lochbaum|laham|streeter,,landauer,landauer|dumais|foltz|furnas|kintsch|laham|lochbaum|rehder|streeter
W10-1728,1.0,1.0,1.0,,,tiedemann,tiedemann
P09-1030,1.0,0.8333333333333334,0.9090909090909091,,mausam,mausam|soderland|etzioni|weld|skinner|bilmes,soderland|etzioni|weld|skinner|bilmes
W11-0402,1.0,1.0,1.0,,,chiarcos|erjavec,chiarcos|erjavec
P90-1002,1.0,1.0,1.0,,,steedman,steedman
N04-4039,1.0,1.0,1.0,,,nakano|okamoto|kawahara|li|nishida,nakano|okamoto|kawahara|li|nishida
P01-1032,1.0,1.0,1.0,,,green|pearl|dorr|resnik,green|pearl|dorr|resnik
P07-1060,1.0,1.0,1.0,,,lee,lee
W05-0301,1.0,1.0,1.0,,,meyers,meyers
W07-2218,1.0,1.0,1.0,,,titov|henderson,titov|henderson
D08-1055,1.0,1.0,1.0,,,taira|fujita|nagata,taira|fujita|nagata
W04-3241,1.0,1.0,1.0,,,keller,keller
P10-5005,1.0,0.5,0.6666666666666666,,iii,daume|iii,daume
W09-3944,1.0,1.0,1.0,,,purver|fernandez|frampton|peters,purver|fernandez|frampton|peters
W04-0824,1.0,1.0,1.0,,,ciaramita|johnson,ciaramita|johnson
E09-1054,1.0,1.0,1.0,,,kopru|yazıcı,kopru|yazıcı
W13-4062,1.0,1.0,1.0,,,meena|skantze|gustafson,meena|skantze|gustafson
W10-2604,1.0,1.0,1.0,,,huang|yates,huang|yates
W12-1519,1.0,1.0,1.0,,,popowich|mosny|lindberg,popowich|mosny|lindberg
W13-3518,1.0,1.0,1.0,,,honnibal|goldberg|johnson,honnibal|goldberg|johnson
W11-2211,1.0,1.0,1.0,,,huck|vilar|stein|ney,huck|vilar|stein|ney
P13-1108,0.6666666666666666,0.6666666666666666,0.6666666666666666,o 'connor,o connor,o connor|stewart|smith,o 'connor|stewart|smith
P11-2021,1.0,1.0,1.0,,,margolis|ostendorf,margolis|ostendorf
P03-2007,1.0,1.0,1.0,,,kang,kang
W00-1325,1.0,1.0,1.0,,,korhonen|gorrell|mccarthy,korhonen|gorrell|mccarthy
P93-1026,1.0,1.0,1.0,,,backofen|smolka,backofen|smolka
P84-1034,1.0,1.0,1.0,,,nitta|okajima|kaji|hidano|ishihara,nitta|okajima|kaji|hidano|ishihara
L08-1389,1.0,1.0,1.0,,,hasler,hasler
W03-1508,1.0,1.0,1.0,,,virga|khudanpur,virga|khudanpur
P13-2053,0.6,0.6,0.6,ranaivo-malancon,ranaivo malancon,lim|soon|lim|tang|ranaivo malancon,lim|soon|lim|tang|ranaivo-malancon
D08-1066,0.5,0.5,0.5,sima 'an,sima an,mylonakis|sima an,mylonakis|sima 'an
D13-1140,1.0,1.0,1.0,,,vaswani|zhao|fossum|chiang,vaswani|zhao|fossum|chiang
W04-1804,1.0,1.0,1.0,,,kumar|smith|borgelt,kumar|smith|borgelt
W05-1620,1.0,1.0,1.0,,,hervas|gervas,hervas|gervas
