id,Precision,Recall,F1,FalsePositives,FalseNegatives,Truth,Predicted
W97-0804,-1,0.0,-1,,Dietrich H Fischer,Dietrich H Fischer,
W10-3010,-1,0.0,-1,,Halil Kilicoglu|Sabine Bergler,Halil Kilicoglu|Sabine Bergler,
W11-2026,0.0,0.0,0.0,Cues Gordon Briggs And Matthias Scheutz Human,Gordon Briggs|Matthias Scheutz,Gordon Briggs|Matthias Scheutz,Cues Gordon Briggs And Matthias Scheutz Human
W00-0725,-1,0.0,-1,,Jose Luis Verdu Mas|Jorge Calera Rubio|Rafael C Carrasco,Jose Luis Verdu Mas|Jorge Calera Rubio|Rafael C Carrasco,
W90-0110,0.0,0.0,0.0,Multisentential Text|Mark T. Maybury Rome,Mark T Maybury,Mark T Maybury,Multisentential Text|Mark T. Maybury Rome
I08-1070,0.5,0.5,0.5,Snippets Atsushi Fujita,Atsushi Fujita,Atsushi Fujita|Satoshi Sato,Snippets Atsushi Fujita|Satoshi Sato
E12-1055,-1,0.0,-1,,Rico Sennrich,Rico Sennrich,
C96-2116,-1,0.0,-1,,Shalom Lappin|Hsue Hueh Shih,Shalom Lappin|Hsue Hueh Shih,
W04-0834,0.0,0.0,0.0,Yoong Keok Lee And Hwee Tou Ng And Tee,Yoong Keok Lee|Hwee Tou Ng|Tee Kiah Chia,Yoong Keok Lee|Hwee Tou Ng|Tee Kiah Chia,Yoong Keok Lee And Hwee Tou Ng And Tee
W11-1705,-1,0.0,-1,,Amit Goyal|Daumé|Hal III,Amit Goyal|Daumé|Hal III,
P02-1006,-1,0.0,-1,,Deepak Ravichandran|Eduard Hovy,Deepak Ravichandran|Eduard Hovy,
A97-1012,-1,0.0,-1,,Salah Ait Mokhtar|Jean Pierre Chanod,Salah Ait Mokhtar|Jean Pierre Chanod,
P07-1073,0.0,0.0,0.0,Raymond J Mooney,Razvan C Bunescu|Raymond J Mooney,Razvan C Bunescu|Raymond J Mooney,Raymond J Mooney
Q13-1019,-1,0.0,-1,,Vivek Srikumar|Dan Roth,Vivek Srikumar|Dan Roth,
C10-2139,-1,0.0,-1,,Weiwei Sun,Weiwei Sun,
D11-1055,-1,0.0,-1,,Brendan O Connor|Bryan R Routledge|Dani Yogatama|Noah A Smith|Michael Heilman|Chris Dyer,Dani Yogatama|Michael Heilman|Brendan O Connor|Chris Dyer|Bryan R Routledge|Noah A Smith,
W01-0903,0.0,0.0,0.0,Systems Laila Dybkjær And Niels Ole Bernsen Natural,Laila Dybkjaer|Niels Ole Bernsen,Laila Dybkjaer|Niels Ole Bernsen,Systems Laila Dybkjær And Niels Ole Bernsen Natural
W04-1607,-1,0.0,-1,,Karine Megerdoomian,Karine Megerdoomian,
I08-2106,-1,0.0,-1,,Patrick Saint Dizier,Patrick Saint Dizier,
W05-0504,-1,0.0,-1,,Yu Hu|Irina Matveeva|John Goldsmith|Colin Sprague,Yu Hu|Irina Matveeva|John Goldsmith|Colin Sprague,
W04-1705,0.0,0.0,0.0,Space Gaston|G Burek|Maria Vargas -. Vera Emanuela Moreale,Gaston G Burek|Maria Vargas Vera|Emanuela Moreale,Gaston G Burek|Maria Vargas Vera|Emanuela Moreale,Space Gaston|G Burek|Maria Vargas -. Vera Emanuela Moreale
J09-4007,0.18181818181818182,0.6666666666666666,0.28571428571428575,Fondazione|Alﬁo Massimiliano Gliozzo|Bruno Kessler|Irst,Alfio Massimiliano Gliozzo,Claudio Giuliano|Alfio Massimiliano Gliozzo|Carlo Strapparava,Claudio Giuliano|Fondazione|Bruno Kessler|Irst|Alﬁo Massimiliano Gliozzo|Fondazione|Bruno Kessler|Irst|Carlo Strapparava|Fondazione|Bruno Kessler
N07-1043,-1,0.0,-1,,Danushka Bollegala|Yutaka Matsuo|Mitsuru Ishizuka,Danushka Bollegala|Yutaka Matsuo|Mitsuru Ishizuka,
L08-1508,-1,0.0,-1,,Thomas Winkler|Christian Bonkowski|Richard Adderley|Joachim Köhler|Nikos D Fakotakis|Theodoros Kostoulas|Todor Ganchev,Thomas Winkler|Theodoros Kostoulas|Richard Adderley|Christian Bonkowski|Todor Ganchev|Joachim Köhler|Nikos D Fakotakis,
W06-1616,0.0,0.0,0.0,Parsing|Sebastian Riedel And James Clarke,Sebastian Riedel|James Clarke,Sebastian Riedel|James Clarke,Parsing|Sebastian Riedel And James Clarke
S10-1044,0.0,0.0,0.0,Relations Matteo Negri And Milen,Matteo Negri|Milen Kouylekov,Matteo Negri|Milen Kouylekov,Relations Matteo Negri And Milen
W10-4132,-1,0.0,-1,,Wenjun Gao|Xipeng Qiu|Xuanjing Huang,Wenjun Gao|Xipeng Qiu|Xuanjing Huang,
D12-1062,0.5,0.3333333333333333,0.4,Xuan do Wei Lu,Quang Do|Wei Lu,Quang Do|Wei Lu|Dan Roth,Xuan do Wei Lu|Dan Roth
W00-1009,-1,0.0,-1,,Dragomir R Radev,Dragomir R Radev,
C08-1054,-1,0.0,-1,,Daisuke Kawahara|Sadao Kurohashi,Daisuke Kawahara|Sadao Kurohashi,
W11-1912,-1,0.0,-1,,Manfred Klenner|Don Tuggener,Manfred Klenner|Don Tuggener,
I05-2036,0.0,0.0,0.0,Svetlana Hensman@comp Dit. Ie John Dunnion Intelligent,Svetlana Hensman|John Dunnion,Svetlana Hensman|John Dunnion,Svetlana Hensman@comp Dit. Ie John Dunnion Intelligent
W06-3402,0.3333333333333333,0.3333333333333333,0.3333333333333333,Speech|Robin Stewart And Andrea,Robin Stewart|Andrea Danyluk,Robin Stewart|Andrea Danyluk|Yang Liu,Speech|Robin Stewart And Andrea|Yang Liu
P07-1100,0.25,0.25,0.25,Marco de Boni|Jakub Zavrel|Remko Bonnema,Marco De Boni|Jakub Zavrel|Remko Bonnema,Martijn Spitters|Marco De Boni|Jakub Zavrel|Remko Bonnema,Martijn Spitters|Marco de Boni|Jakub Zavrel|Remko Bonnema
W00-0504,-1,0.0,-1,,Gina Anne Levow|Helen M Meng|Sanjeev P Khudanpur|Hsin Min Wang|Douglas W Oard,Helen M Meng|Sanjeev P Khudanpur|Gina Anne Levow|Douglas W Oard|Hsin Min Wang,
W09-3408,0.0,0.0,0.0,Kazuaki Maeda Heather Simpson,Heather Simpson|Kazuaki Maeda|Christopher Cieri,Heather Simpson|Kazuaki Maeda|Christopher Cieri,Kazuaki Maeda Heather Simpson
P05-1048,-1,0.0,-1,,Marine Carpuat|Dekai Wu,Marine Carpuat|Dekai Wu,
W13-3303,-1,0.0,-1,,Thomas Meyer|Bonnie Webber,Thomas Meyer|Bonnie Webber,
N10-1011,-1,0.0,-1,,Yansong Feng|Mirella Lapata,Yansong Feng|Mirella Lapata,
P05-2002,-1,0.0,-1,,Naglaa Thabet,Naglaa Thabet,
H90-1064,-1,0.0,-1,,Douglas B Paul,Douglas B Paul,
W03-1312,0.0,0.0,0.0,Buntrock@mayo. Edu Christopher|G Chute,Serguei V Pakhomov|James Buntrock|Christopher G Chute,Serguei V Pakhomov|James Buntrock|Christopher G Chute,Buntrock@mayo. Edu Christopher|G Chute
W06-1109,0.0,0.0,0.0,Encoding Anil Kumar Singh,Anil Kumar Singh,Anil Kumar Singh,Encoding Anil Kumar Singh
W93-0103,0.0,0.0,0.0,Young Kyoon Han Young S. Han,Young S Han|Young Kyoon Han|Key Sun Choi,Young S Han|Young Kyoon Han|Key Sun Choi,Young Kyoon Han Young S. Han
W09-1209,0.0,0.0,0.0,Kiyotaka Uchimoto,Kiyotaka Uchimoto|Jun ichi Kazama|Wenliang Chen|Hai Zhao|Kentaro Torisawa,Hai Zhao|Wenliang Chen|Jun ichi Kazama|Kiyotaka Uchimoto|Kentaro Torisawa,Kiyotaka Uchimoto
P11-4023,0.0,0.0,0.0,Cheng -. Lun Yang|Bo -. Nian Chen|Yen -. Kai Wang|Shou,Cheng Lun Yang|Shou De Lin|Yen Kai Wang|Jui Yu Weng|Bo Nian Chen,Jui Yu Weng|Cheng Lun Yang|Bo Nian Chen|Yen Kai Wang|Shou De Lin,Cheng -. Lun Yang|Bo -. Nian Chen|Yen -. Kai Wang|Shou
N04-1037,1.0,0.25,0.4,,Douglas E Appelt|Lara Taylor|Aleksandr Simma,Andrew Kehler|Douglas E Appelt|Lara Taylor|Aleksandr Simma,Andrew Kehler
P93-1039,-1,0.0,-1,,Jennifer Chu Carroll,Jennifer Chu Carroll,
W04-0705,-1,0.0,-1,,Heng Ji|Ralph Grishman,Heng Ji|Ralph Grishman,
P11-1127,0.0,0.0,0.0,Jegonzalez@iti. Upv. Es Alfons Juan Francisco|Casacuberta,Jesús González Rubio|Alfons Juan|Francisco Casacuberta,Jesús González Rubio|Alfons Juan|Francisco Casacuberta,Jegonzalez@iti. Upv. Es Alfons Juan Francisco|Casacuberta
L08-1561,-1,0.0,-1,,Ineke Schuurman,Ineke Schuurman,
D13-1150,0.0,0.0,0.0,Jun Seok Kang †. Polina Kuznetsova,Jun Seok Kang|Polina Kuznetsova|Michael Luca|Yejin Choi,Jun Seok Kang|Polina Kuznetsova|Michael Luca|Yejin Choi,Jun Seok Kang †. Polina Kuznetsova
W12-2414,0.0,0.0,0.0,Noriko Tomuro Emilia Apostolova|Pattanasak Mongkolwat,Emilia Apostolova|Noriko Tomuro|Pattanasak Mongkolwat|Dina Demner Fushman,Emilia Apostolova|Noriko Tomuro|Pattanasak Mongkolwat|Dina Demner Fushman,Noriko Tomuro Emilia Apostolova|Pattanasak Mongkolwat
W98-1408,0.0,0.0,0.0,Domains Erwin Marsi|Wire Claassen Peter - Arno Coppen,Erwin Marsi,Erwin Marsi,Domains Erwin Marsi|Wire Claassen Peter - Arno Coppen
P11-1162,-1,0.0,-1,,Zornitsa Kozareva|Eduard Hovy,Zornitsa Kozareva|Eduard Hovy,
J12-2003,0.0,0.0,0.0,Christopher D Manning,Marie Catherine de Marneffe|Christopher D Manning|Christopher Potts,Marie Catherine de Marneffe|Christopher D Manning|Christopher Potts,Christopher D Manning
P11-2058,-1,0.0,-1,,Derya Ozkan|Louis Philippe Morency,Derya Ozkan|Louis Philippe Morency,
W04-0108,-1,0.0,-1,,Guy De Pauw|Tom Laureys|Walter Daelemans|Hugo van Hamme,Guy De Pauw|Tom Laureys|Walter Daelemans|Hugo van Hamme,
D11-1146,0.0,0.0,0.0,Suggestion|Xinxiong Chen And Zhiyuan Liu,Zhiyuan Liu|Xinxiong Chen|Maosong Sun,Zhiyuan Liu|Xinxiong Chen|Maosong Sun,Suggestion|Xinxiong Chen And Zhiyuan Liu
W07-1021,-1,0.0,-1,,David Hardcastle|Catalina Hallett,David Hardcastle|Catalina Hallett,
W07-0707,0.0,0.0,0.0,Hermann Ney Lehrstuhl,Maja Popović|Hermann Ney,Maja Popović|Hermann Ney,Hermann Ney Lehrstuhl
D11-1044,0.5,0.5,0.5,Noah A Smith,Noah A Smith,Kevin Gimpel|Noah A Smith,Kevin Gimpel|Noah A Smith
C02-1077,-1,0.0,-1,,Iain Bancarz|Miles Osborne,Iain Bancarz|Miles Osborne,
N07-2012,0.0,0.0,0.0,David Vera And Thamar Solorio Olac Fuentes,Olac Fuentes|David Vera|Thamar Solorio,Olac Fuentes|David Vera|Thamar Solorio,David Vera And Thamar Solorio Olac Fuentes
P90-1023,-1,0.0,-1,,Kurt Godden,Kurt Godden,
S10-1093,-1,0.0,-1,,Eneko Agirre|Shu Kai Hsieh|Jessie Lo|Aitor Soroa|Wauter Bosma|Oier López de Lacalle|Piek Vossen|Monica Monachini,Aitor Soroa|Eneko Agirre|Oier López de Lacalle|Wauter Bosma|Piek Vossen|Monica Monachini|Jessie Lo|Shu Kai Hsieh,
W00-0301,0.5,0.3333333333333333,0.4,Candace L Sidner,Candace L Sidner|Charles Rich,Candace L Sidner|Carolyn Boettner|Charles Rich,Candace L Sidner|Carolyn Boettner
P05-2005,-1,0.0,-1,,Thamar Solorio,Thamar Solorio,
W09-2502,-1,0.0,-1,,Richard Bergmair,Richard Bergmair,
W91-0204,-1,0.0,-1,,Stephen Helmreich,Stephen Helmreich,
W07-2033,0.0,0.0,0.0,Arp Szeged|Rfarkas@inf. U-szeged. Hu Eszter Simon|Budapest U,Richárd Farkas|Eszter Simon|György Szarvas|Dániel Varga,Richárd Farkas|Eszter Simon|György Szarvas|Dániel Varga,Arp Szeged|Rfarkas@inf. U-szeged. Hu Eszter Simon|Budapest U|Arp Szeged
W02-0605,-1,0.0,-1,,Mikhail Belkin|John Goldsmith,Mikhail Belkin|John Goldsmith,
W07-1602,0.0,0.0,0.0,Aidan Furlan|Timothy Baldwin And Alex Klippel,Aidan Furlan|Timothy Baldwin|Alex Klippel,Aidan Furlan|Timothy Baldwin|Alex Klippel,Aidan Furlan|Timothy Baldwin And Alex Klippel
W10-3814,1.0,1.0,1.0,,,Andreas Zollmann|Stephan Vogel,Andreas Zollmann|Stephan Vogel
P97-1053,-1,0.0,-1,,Joachim Niehren|Manfred Pinkal|Peter Ruhrberg,Joachim Niehren|Manfred Pinkal|Peter Ruhrberg,
W07-2214,-1,0.0,-1,,Michael J Pan,Michael J Pan,
W13-2901,-1,0.0,-1,,Dan Feblowitz|David Kauchak,Dan Feblowitz|David Kauchak,
C10-1149,0.0,0.0,0.0,Haifeng Wang,Shiqi Zhao|Haifeng Wang|Xiang Lan|Ting Liu,Shiqi Zhao|Haifeng Wang|Xiang Lan|Ting Liu,Haifeng Wang
D07-1019,-1,0.0,-1,,Qing Chen|Mu Li|Ming Zhou,Qing Chen|Mu Li|Ming Zhou,
W10-1819,-1,0.0,-1,,Veronika Laippala|Tapio Salakoski|Filip Ginter|Timo Viljanen|Katri Haverinen,Katri Haverinen|Filip Ginter|Timo Viljanen|Veronika Laippala|Tapio Salakoski,
M92-1019,0.25,0.2,0.22222222222222224,Douglas E Appelt|Jerry R Hobbs|And Mabry Tyson David Israel,Jerry R Hobbs|Douglas E Appelt|David J Israel|Mabry Tyson,Douglas E Appelt|John Bear|Jerry R Hobbs|David J Israel|Mabry Tyson,Douglas E Appelt|John Bear|Jerry R Hobbs|And Mabry Tyson David Israel
P08-1039,0.0,0.0,0.0,David Vadas And James R. Curran,David Vadas|James R Curran,David Vadas|James R Curran,David Vadas And James R. Curran
W09-3720,0.0,0.0,0.0,Dennis Spohr Fabienne Martin,Fabienne Martin|Dennis Spohr|Achim Stein,Fabienne Martin|Dennis Spohr|Achim Stein,Dennis Spohr Fabienne Martin
P98-1027,-1,0.0,-1,,António H Branco,António H Branco,
P13-1034,-1,0.0,-1,,Michael Lucas|Doug Downey,Michael Lucas|Doug Downey,
P10-1069,-1,0.0,-1,,Francisco Costa|António H Branco,Francisco Costa|António H Branco,
N01-1021,-1,0.0,-1,,John Hale,John Hale,
P11-1067,-1,0.0,-1,,Roy Schwartz|Omri Abend|Roi Reichart|Ari Rappoport,Roy Schwartz|Omri Abend|Roi Reichart|Ari Rappoport,
S12-1080,-1,0.0,-1,,Davide Buscaldi|Ronan Tournier|Nathalie Aussenac Gilles|Josiane Mothe,Davide Buscaldi|Ronan Tournier|Nathalie Aussenac Gilles|Josiane Mothe,
D07-1100,-1,0.0,-1,,Tetsuji Nakagawa,Tetsuji Nakagawa,
L08-1161,0.0,0.0,0.0,Piek Vossen Isa Maks|Hennie Van Der Roxane Segers,Isa Maks|Piek Vossen|Roxanne Segers|Hennie van der Vliet,Isa Maks|Piek Vossen|Roxanne Segers|Hennie van der Vliet,Piek Vossen Isa Maks|Hennie Van Der Roxane Segers
W05-0307,0.0,0.0,0.0,Malvina Nissim Sasha Calhoun|Mark Steedmanand,Sasha Calhoun|Malvina Nissim|Mark Steedman|Jason M Brenier,Sasha Calhoun|Malvina Nissim|Mark Steedman|Jason M Brenier,Malvina Nissim Sasha Calhoun|Mark Steedmanand
W04-0856,-1,0.0,-1,,Carlo Strapparava|Alfio Massimiliano Gliozzo|Claudio Giuliano,Carlo Strapparava|Alfio Massimiliano Gliozzo|Claudio Giuliano,
W97-1405,-1,0.0,-1,,Jacques Siroux|Marc Guyomard|Franck Multon|Christophe Remondeau,Jacques Siroux|Marc Guyomard|Franck Multon|Christophe Remondeau,
P13-2047,-1,0.0,-1,,Pavel Braslavski|Alexander Beloborodov|Maxim Khalilov|Serge Sharoff,Pavel Braslavski|Alexander Beloborodov|Maxim Khalilov|Serge Sharoff,
W13-1303,0.0,0.0,0.0,Roni Mittelman|Min Sun|Silvio Savarese Benjamin Kuipers,Roni Mittelman|Min Sun|Benjamin Kuipers|Silvio Savarese,Roni Mittelman|Min Sun|Benjamin Kuipers|Silvio Savarese,Roni Mittelman|Min Sun|Silvio Savarese Benjamin Kuipers
W09-2421,0.0,0.0,0.0,Alo Oliveira|Sintef Ict|Hroliv@dei. Uc. Pt Paula Carvalho|Hugo Gonc|Diana Santos Cristina Mota Audia Freitas|Univ Lisbon,Diana Santos|Hugo Gonçalo Oliveira|Paula Carvalho|Cláudia Freitas|Cristina Mota,Cláudia Freitas|Diana Santos|Cristina Mota|Hugo Gonçalo Oliveira|Paula Carvalho,Diana Santos Cristina Mota Audia Freitas|Sintef Ict|Hugo Gonc|Alo Oliveira|Hroliv@dei. Uc. Pt Paula Carvalho|Univ Lisbon
D07-1127,0.5,0.5,0.5,Kristina,Kristina Spranger,Michael Schiehlen|Kristina Spranger,Michael Schiehlen|Kristina
P11-3018,-1,0.0,-1,,Aaron Michelony,Aaron Michelony,
P13-2036,-1,0.0,-1,,Gae won You|Young rok Cha|Jinhan Kim|Seung won Hwang,Gae won You|Young rok Cha|Jinhan Kim|Seung won Hwang,
P09-2002,0.6666666666666666,0.5,0.5714285714285715,Kazuo Hara Masashi Shimbo,Kazuo Hara|Masashi Shimbo,Hideharu Okuma|Kazuo Hara|Masashi Shimbo|Yuji Matsumoto,Hideharu Okuma|Kazuo Hara Masashi Shimbo|Yuji Matsumoto
W09-3535,0.0,0.0,0.0,Recognition Kuniko Saito And Kenji Imamura,Kuniko Saito|Kenji Imamura,Kuniko Saito|Kenji Imamura,Recognition Kuniko Saito And Kenji Imamura
W12-0304,-1,0.0,-1,,Rogelio Nazar|Irene Renau,Rogelio Nazar|Irene Renau,
P85-1021,0.0,0.0,0.0,Proudlan And Carl Pollard,Derek Proudian|Carl J Pollard,Derek Proudian|Carl J Pollard,Proudlan And Carl Pollard
P11-2097,1.0,0.5,0.6666666666666666,,Fumiyo Fukumoto,Fumiyo Fukumoto|Yoshimi Suzuki,Yoshimi Suzuki
P12-1056,0.0,0.0,0.0,Jing Jiang Diao,Qiming Diao|Jing Jiang|Feida Zhu|Ee Peng Lim,Qiming Diao|Jing Jiang|Feida Zhu|Ee Peng Lim,Jing Jiang Diao
C10-2145,1.0,0.75,0.8571428571428571,,Julia Hockenmaier,Yuancheng Tu|Nikhil Johri|Dan Roth|Julia Hockenmaier,Yuancheng Tu|Nikhil Johri|Dan Roth
W10-2316,0.0,0.0,0.0,Summarization Fumiyo Fukumoto|Akina Sakai Yoshimi Suzuki,Fumiyo Fukumoto|Akina Sakai|Yoshimi Suzuki,Fumiyo Fukumoto|Akina Sakai|Yoshimi Suzuki,Summarization Fumiyo Fukumoto|Akina Sakai Yoshimi Suzuki
W12-1643,1.0,1.0,1.0,,,Casey Kennington|David Schlangen,Casey Kennington|David Schlangen
W99-0605,-1,0.0,-1,,Atsushi Fujii|Tetsuya Ishikawa,Atsushi Fujii|Tetsuya Ishikawa,
W12-3903,-1,0.0,-1,,Loganathan Ramasamy|Zdeněk Žabokrtský|Sowmya Vajjala,Loganathan Ramasamy|Zdeněk Žabokrtský|Sowmya Vajjala,
W12-2023,-1,0.0,-1,,Pinaki Bhaskar|Aniruddha Ghosh|Santanu Pal|Sivaji Bandyopadhyay,Pinaki Bhaskar|Aniruddha Ghosh|Santanu Pal|Sivaji Bandyopadhyay,
C88-1063,-1,0.0,-1,,Robert T Kasper,Robert T Kasper,
W07-2030,-1,0.0,-1,,Paul Kalmar|Matthias Blume,Paul Kalmar|Matthias Blume,
I08-3006,-1,0.0,-1,,Tirthankar Dasgupta|Sandipan Dandapat|Anupam Basu,Tirthankar Dasgupta|Sandipan Dandapat|Anupam Basu,
P01-1020,0.0,0.0,0.0,Michael Gamon And Chris Brockett Oliver,Simon H Corston Oliver|Michael Gamon|Chris Brockett,Simon H Corston Oliver|Michael Gamon|Chris Brockett,Michael Gamon And Chris Brockett Oliver
W09-3908,0.0,0.0,0.0,Segmentation John Niekrasz And Johanna Moore Human,John Niekrasz|Johanna D Moore,John Niekrasz|Johanna D Moore,Segmentation John Niekrasz And Johanna Moore Human
E12-1050,-1,0.0,-1,,Kiril Simov|Petya Osenova|Preslav Nakov|Georgi Georgiev|Valentin Zhikov,Georgi Georgiev|Valentin Zhikov|Kiril Simov|Petya Osenova|Preslav Nakov,
W06-0802,-1,0.0,-1,,Rodolfo Delmonte,Rodolfo Delmonte,
C90-1006,0.0,0.0,0.0,Thomas Grossi Didier Bronisz,Didier Bronisz|Thomas Grossi|Francois Jean Marie,Didier Bronisz|Thomas Grossi|Francois Jean Marie,Thomas Grossi Didier Bronisz
D09-1107,-1,0.0,-1,,Matti Kääriäinen,Matti Kääriäinen,
P09-1074,-1,0.0,-1,,Veselin Stoyanov|Nathan Gilbert|Claire Cardie|Ellen Riloff,Veselin Stoyanov|Nathan Gilbert|Claire Cardie|Ellen Riloff,
W10-4358,0.0,0.0,0.0,Yasuhiro Minami And Eisaku Maeda,Ryuichiro Higashinaka|Kohji Dohsaka|Yasuhiro Minami|Atsushi Kanemoto|Eisaku Maeda,Kohji Dohsaka|Atsushi Kanemoto|Ryuichiro Higashinaka|Yasuhiro Minami|Eisaku Maeda,Yasuhiro Minami And Eisaku Maeda
C80-1038,0.0,0.0,0.0,Shin -. Ya Amano And Kunio Sakai Tsutomu Kawada,Tsutomu Kawada|Shin Ya Amano|Kunio Sakai,Tsutomu Kawada|Shin Ya Amano|Kunio Sakai,Shin -. Ya Amano And Kunio Sakai Tsutomu Kawada
P07-1002,-1,0.0,-1,,Pi Chuan Chang|Kristina Toutanova,Pi Chuan Chang|Kristina Toutanova,
P10-2025,0.0,0.0,0.0,Akinori Fujino Hiroyuki Shindo,Hiroyuki Shindo|Akinori Fujino|Masaaki Nagata,Hiroyuki Shindo|Akinori Fujino|Masaaki Nagata,Akinori Fujino Hiroyuki Shindo
W12-2422,-1,0.0,-1,,Binod Gyawali|Thamar Solorio|Yassine Benajiba,Binod Gyawali|Thamar Solorio|Yassine Benajiba,
W09-3003,0.0,0.0,0.0,Ines Rehbein And Josef Ruppenhofer And Caroline Sporleder,Ines Rehbein|Josef Ruppenhofer|Caroline Sporleder,Ines Rehbein|Josef Ruppenhofer|Caroline Sporleder,Ines Rehbein And Josef Ruppenhofer And Caroline Sporleder
H94-1013,-1,0.0,-1,,Roni Rosenfeld,Roni Rosenfeld,
J02-1004,-1,0.0,-1,,Gary Geunbae Lee|Jeongwon Cha|Jong Hyeok Lee,Gary Geunbae Lee|Jeongwon Cha|Jong Hyeok Lee,
W12-1013,0.3333333333333333,0.2,0.25,Mark M. Hall Paul D|Soroa,Mark Michael Hall|Oier Lopez de Lacalle|Aitor Soroa Etxabe|Paul Clough,Mark Michael Hall|Oier Lopez de Lacalle|Aitor Soroa Etxabe|Paul Clough|Eneko Agirre,Mark M. Hall Paul D|Soroa|Eneko Agirre
W03-0414,-1,0.0,-1,,Katharina Probst,Katharina Probst,
W06-1638,0.0,0.0,0.0,Markus Dreyer And Jason Eisner,Markus Dreyer|Jason M Eisner,Markus Dreyer|Jason M Eisner,Markus Dreyer And Jason Eisner
P11-1056,0.0,0.0,0.0,Extraction Yee Seng Chan And Dan Roth,Yee Seng Chan|Dan Roth,Yee Seng Chan|Dan Roth,Extraction Yee Seng Chan And Dan Roth
P08-1069,-1,0.0,-1,,Rebecca Nesson|Giorgio Satta|Stuart M Shieber,Rebecca Nesson|Giorgio Satta|Stuart M Shieber,
W09-1703,-1,0.0,-1,,Sean Igo|Ellen Riloff,Sean Igo|Ellen Riloff,
H92-1042,-1,0.0,-1,,Alexa T McCray,Alexa T McCray,
P01-1014,0.0,0.0,0.0,Etstechnologies. Com Daniel Marcu,Jill Burstein|Daniel Marcu|Slava Andreyev|Martin Chodorow,Jill Burstein|Daniel Marcu|Slava Andreyev|Martin Chodorow,Etstechnologies. Com Daniel Marcu
N10-1128,-1,0.0,-1,,Chris Dyer|Philip Resnik,Chris Dyer|Philip Resnik,
W03-0425,0.0,0.0,0.0,Radu Florian And Abe Ittycheriah And Hongyan Jing And Tong Zhang,Radu Florian|Abraham Ittycheriah|Hongyan Jing|Tong Zhang,Radu Florian|Abraham Ittycheriah|Hongyan Jing|Tong Zhang,Radu Florian And Abe Ittycheriah And Hongyan Jing And Tong Zhang
W05-1206,-1,0.0,-1,,Annie Zaenen|Lauri Karttunen|Richard Crouch,Annie Zaenen|Lauri Karttunen|Richard Crouch,
A97-1001,-1,0.0,-1,,Y Gorfu|A Cheyer|John Dowding|Jean Mark Gawron|Harry Bratt|Robert C Moore,Robert C Moore|John Dowding|Harry Bratt|Jean Mark Gawron|Y Gorfu|A Cheyer,
W05-0708,0.0,0.0,0.0,Approach Kevin Duh And Katrin Kirchhoff,Kevin Duh|Katrin Kirchhoff,Kevin Duh|Katrin Kirchhoff,Approach Kevin Duh And Katrin Kirchhoff
W10-0725,-1,0.0,-1,,Rui Wang|Chris Callison Burch,Rui Wang|Chris Callison Burch,
W03-1016,0.0,0.0,0.0,Pablo A. Duboue And|Kathleen R McKeown,Pablo Ariel Duboue|Kathleen R McKeown,Pablo Ariel Duboue|Kathleen R McKeown,Pablo A. Duboue And|Kathleen R McKeown
W09-3840,0.6666666666666666,0.6666666666666666,0.6666666666666666,Loria Inpl Guillaume. Bonfante@loria. Fr,Mathieu Morey,Guillaume Bonfante|Bruno Guillaume|Mathieu Morey,Guillaume Bonfante|Loria Inpl Guillaume. Bonfante@loria. Fr|Bruno Guillaume
D11-1037,0.0,0.0,0.0,Emily M. Bender|Dan Flickinger|Yi Zhang Stephan Oepen,Emily M Bender|Daniel P Flickinger|Stephan Oepen|Yi Zhang,Emily M Bender|Daniel P Flickinger|Stephan Oepen|Yi Zhang,Emily M. Bender|Dan Flickinger|Yi Zhang Stephan Oepen
E09-1006,0.0,0.0,0.0,Agirre And Oier Lopez,Eneko Agirre|Oier López de Lacalle,Eneko Agirre|Oier López de Lacalle,Agirre And Oier Lopez
N10-1058,-1,0.0,-1,,Beñat Zapirain|Eneko Agirre|Lluís Màrquez|Mihai Surdeanu,Beñat Zapirain|Eneko Agirre|Lluís Màrquez|Mihai Surdeanu,
P02-1025,-1,0.0,-1,,Peng Xu|Ciprian Chelba|Frederick Jelinek,Peng Xu|Ciprian Chelba|Frederick Jelinek,
H90-1018,0.5,0.1,0.16666666666666669,M Weintraub,R Brodersen|B Richards|Mitchel Weintraub|A Stolzle|Hy Murveit|S Narayanaswamy|Jurmey Rabgay|J Mankoski|P Schrupp,Mitchel Weintraub|G Chen|J Mankoski|Hy Murveit|A Stolzle|S Narayanaswamy|P Schrupp|B Richards|Jurmey Rabgay|R Brodersen,M Weintraub|G Chen
W05-0204,-1,0.0,-1,,Arthur Ward|Diane J Litman,Arthur Ward|Diane J Litman,
N09-2012,0.0,0.0,0.0,Language Corpora|Nate Blaylock And Bradley Swain And James Allen,Nate Blaylock|Bradley Swain|James F Allen,Nate Blaylock|Bradley Swain|James F Allen,Language Corpora|Nate Blaylock And Bradley Swain And James Allen
W11-2013,1.0,1.0,1.0,,,Dan Bohus|Eric Horvitz,Dan Bohus|Eric Horvitz
W04-3253,0.0,0.0,0.0,Tony Mullen And Nigel Collier,Tony Mullen|Nigel Collier,Tony Mullen|Nigel Collier,Tony Mullen And Nigel Collier
